Name,Brand,Price,Rating,Processor_name,Threads,RAM_GB,RAM_type,Storage,Storage_type,Graphics_name,Display_size,Touch_screen,OS
Asus ROG Strix,Asus,89850,3.22,Intel Core i5,16,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,16,FALSE,Windows 11 OS
MSI Creator Z16,MSI,239990,3.59,Intel Core i7,24,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,16,FALSE,Windows 11 OS
Lenovo Thinkpad E15,Lenovo,57990,2.9,Intel Core i7,12,16,DDR4,512, SSD,Intel Integrated Iris Xe,15.6,FALSE,Windows 11 OS
HP 240 G9,HP,64490,2.71,Intel Core i5,12,8,DDR4,512, SSD,Intel Integrated,14,FALSE,Windows 11 OS
Lenovo IdeaPad Flex,Lenovo,64990,3.03,AMD Ryzen 5,12,16,LPDDR4X,512, SSD,AMD Radeon AMD,14,TRUE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,42490,2.82,Intel Core i3,6,8,LPDDR5,512, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
HP ZBook Firefly,HP,124000,2.9,Intel Core i7,12,16,DDR5,1000, SSD,Intel Iris Xe Graphics,16,FALSE,Windows 11 OS
Lenovo IdeaPad 3,Lenovo,35232,2.88,Intel Core i3,4,8,DDR4,512, SSD,Intel Integrated UHD,15.6,FALSE,Windows 11 OS
Dell Inspiron 3530,Dell,66450,3,Intel Core i5,12,16,DDR4,1000, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,47490,2.95,Intel Core i5,8,16,DDR4,512, SSD,Intel Iris Xe Graphics,15.6,FALSE,Windows 11 OS
Acer Aspire Lite,Acer,35499,3.05,Intel Core i3,4,16,DDR4,512, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
Lenovo IdeaPad Gaming,Lenovo,50990,3.17,Intel Core i5,8,8,DDR4,512, SSD,NVIDIA GeForce GTX 2050,15.6,FALSE,Windows 11 OS
Lenovo Yoga 6,Lenovo,86190,3.1,AMD Ryzen 7,16,16,LPDDR4X,1000, SSD,AMD Radeon Graphics,13.3,TRUE,Windows 11 OS
Lenovo IdeaPad Flex,Lenovo,64990,3.03,AMD Ryzen 7,16,16,DDR4,512, SSD,AMD Radeon,14,TRUE,Windows 11 OS
Ultimus Neo NU14U3INT54B,Ultimus,22000,3.05,Intel Core i3,4,8,DDR4,256, SSD,Intel Integrated Iris,14.1,FALSE,Windows 11 OS
Microsoft Surface Laptop,Microsoft,89990,2.75,Intel Core i5,12,16,LPDDR5,256, SSD,Intel Iris Xe Graphics,12.4,TRUE,Windows 11 OS
Lenovo Legion Slim,Lenovo,128990,3.13,AMD Ryzen 7,16,16,DDR5,512, SSD,NVIDIA GeForce RTX 4060,16,FALSE,Windows 11 OS
Dell Inspiron 7430,Dell,107990,2.92,Intel Core i7,12,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,14,TRUE,Windows 11 OS
Lenovo Legion Slim,Lenovo,114190,3.14,AMD Ryzen 7,16,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,16,FALSE,Windows 11 OS
Lenovo IdeaPad Gaming,Lenovo,52940,3.16,Intel Core i5,8,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
HP Pavilion x360,HP,89990,2.82,Intel Core i7,12,16,DDR4,512, SSD,Intel Integrated Iris Xe,14,TRUE,Windows 11 OS
Lenovo IdeaPad Gaming,Lenovo,67990,3.27,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Lenovo Yoga Pro,Lenovo,104900,2.92,Intel Core i7,20,16,LPDDR5,1000, SSD,Integrated Intel Iris Xe Graphics,14.5,FALSE,Windows 11 OS
HP 15 fc0027AU,HP,36990,3.02,AMD Ryzen 3,8,8,LPDDR5,512, SSD,AMD Radeon AMD,15.6,FALSE,Windows 11 OS
Lenovo ThinkBook 15,Lenovo,69990,3.01,AMD Ryzen 7,16,16,DDR4,512, SSD,AMD Radeon AMD,16,FALSE,Windows 11 OS
Lenovo Legion Slim,Lenovo,130990,3.13,AMD Ryzen 7,16,16,DDR5,512, SSD,NVIDIA GeForce RTX 4060,16,FALSE,Windows 11 OS
HP Spectre 17,HP,415000,2.82,Intel Core i7,12,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,17,TRUE,Windows 11 OS
Asus VivoBook 15,Asus,26100,3.02,Intel Celeron ,2,8,DDR4,512, SSD,Intel Integrated UHD 600,15.6,FALSE,Windows 11 OS
Fujitsu CH‎ 4ZR1L82434,Fujitsu,69990,2.86,Intel Core i7,12,16,DDR5,512, SSD,Intel Iris Xe Graphics,13.3,FALSE,Windows 11 OS
Fujitsu CH‎ 4ZR1L82433,Fujitsu,59806,2.89,Intel Core i5,12,16,DDR5,512, SSD,Intel Iris Xe Graphics,13.3,FALSE,Windows 11 OS
Asus Vivobook 15X,Asus,60890,3.17,AMD Ryzen 7,16,16,DDR4,1000, SSD,Integrated AMD Radeon Graphics,15.6,FALSE,Windows 11 OS
Acer Swift Go,Acer,70990,2.86,Intel Core i5,16,16,LPDDR5,512, SSD,Intel Integrated Iris Xe,14,FALSE,Windows 11 OS
Asus Vivobook 15,Asus,50990,2.93,Intel Core i5,12,16,DDR4,512, SSD,Intel Iris Xe Graphics,15.6,FALSE,Windows 11 OS
Acer Nitro V,Acer,75990,3.08,Intel Core i5,12,8,DDR5,512, SSD,NVIDIA GeForce RTX 4050,15.6,FALSE,Windows 11 OS
HP Victus 15,HP,60299,3.08,AMD Ryzen 5,12,8,DDR5,512, SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
Lenovo Ideapad 3,Lenovo,36890,2.87,Intel Core i3,4,8,DDR4,512, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
HP 250 G9,HP,49990,2.77,Intel Core i5,12,8,DDR4,512, SSD,Intel Iris Xe Graphics,15.6,FALSE,Windows 11 OS
Lenovo Ideapad Slim,Lenovo,74490,2.97,Intel Core i5,16,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,16,FALSE,Windows 11 OS
Asus Vivobook Pro,Asus,69990,3.34,AMD Ryzen 5,12,16,DDR4,1000, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Asus Vivobook Pro,Asus,73990,3.33,AMD Ryzen 7,16,16,DDR4,1000, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Asus Vivobook 16X,Asus,82990,3.36,Intel Core i7,16,16,DDR4,1000, SSD,NVIDIA GeForce RTX 3050,16,FALSE,Windows 11 OS
Dell Inspiron 3520,Dell,38990,2.85,Intel Core i3,4,8,DDR4,512, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
Acer Aspire 7,Acer,51990,3.16,Intel Core i5,12,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
Dell Inspiron 3530,Dell,57490,2.86,Intel Core i5,12,8,DDR4,1000, SSD,Intel Integrated Integrated Intel® UHD Graphics,15.6,FALSE,Windows 11 OS
Lenovo Legion 9i,Lenovo,399999,3.57,Intel Core i9,32,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4090,16,FALSE,Windows 11 OS
Asus TUF Gaming,Asus,90990,3.35,Intel Core i7,20,16,DDR5,1000, SSD,‎NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Asus Chromebook CX1400FK,Asus,25751,2.62,Intel Celeron ,2,4,LPDDR4X,64, SSD,Intel Integrated UHD,14,TRUE,Chrome OS
Asus Chromebook CX1400CK,Asus,14990,3,Intel Celeron ,2,4,LPDDR4X,64, SSD,Intel Integrated UHD,14,FALSE,Chrome OS
Asus Chromebook CX1500CK,Asus,15990,2.94,Intel Celeron ,2,4,LPDDR4X,64, SSD,Intel Integrated UHD,15.6,FALSE,Chrome OS
Asus Chromebook CX1500CK,Asus,22500,2.71,Intel Celeron ,2,4,LPDDR4X,128, SSD,Intel Integrated UHD,15.6,FALSE,Chrome OS
Asus Vivobook 16,Asus,40739,2.83,Intel Core i3,8,8,DDR4,512, SSD,Intel Integrated UHD,16,FALSE,Windows 11 OS
Lenovo IdeaPad 1,Lenovo,26490,2.94,Intel Celeron ,2,8,DDR4,256, SSD,Integrated Intel UHD Graphics 600,15.6,FALSE,Windows 11 OS
Gigabyte G6 KF,Gigabyte,130000,3.18,Intel Core i7,16,16,DDR5,512, SSD,NVIDIA GeForce RTX 4060,16,FALSE,Windows 11 OS
Gigabyte G5 KF,Gigabyte,86990,3.06,Intel Core i5,16,8,DDR5,512, SSD,NVIDIA GeForce RTX 4060,15.6,FALSE,Windows 11 OS
Lenovo IdeaPad Flex,Lenovo,59190,2.73,Intel Core i3,8,8,LPDDR4X,512, SSD,Intel Integrated UHD Graphics,14,TRUE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,62190,2.89,Intel Core i5,12,16,LPDDR5,512, SSD,Intel UHD Graphics,16,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,69190,3.02,AMD Ryzen 7,16,16,DDR4,512, SSD,AMD Integrated SoC,14,FALSE,Windows 11 OS
Acer Predator Helios,Acer,179990,3.27,Intel Core i9,32,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,16,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,61190,3.04,AMD Ryzen 7,16,16,DDR4,512, SSD,AMD Integrated SoC,14,FALSE,Windows 11 OS
Asus Vivobook 16X,Asus,92990,3.22,Intel Core i7,16,16,DDR4,512, SSD,NVIDIA Geforce RTX 4050,16,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,42990,2.97,AMD Ryzen 5,8,8,LPDDR5,512, SSD,AMD Radeon 610M Graphics,15.6,FALSE,Windows 11 OS
Lenovo V15 G3,Lenovo,43400,2.61,Intel Core i5,12,8,DDR4,512, SSD,Intel Integrated UHD,15.6,FALSE,DOS OS
Asus Vivobook 16X,Asus,67990,3.27,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,16,FALSE,Windows 11 OS
Asus Vivobook 16X,Asus,67990,3.27,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,16,FALSE,Windows 11 OS
Asus Vivobook 14X,Asus,69990,3.27,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,14,FALSE,Windows 11 OS
Asus Vivobook 16X,Asus,76990,3.25,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA Geforce RTX 4050,16,FALSE,Windows 11 OS
MSI Thin GF63,MSI,62990,3.29,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
MSI Katana 15,MSI,85990,3.23,Intel Core i7,16,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Acer TMP214 41,Acer,34990,3.21,AMD Ryzen 5,12,16,DDR4,512, SSD,AMD Radeon AMD,14,FALSE,Windows 11 OS
Asus VivoBook 15,Asus,35990,2.87,Intel Core i3,8,8,DDR4,512, SSD,Integrated Intel UHD Graphics,15.6,FALSE,Windows 11 OS
Asus Vivobook Pro,Asus,68800,3.22,AMD Ryzen 5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050 GPU,15.6,FALSE,Windows 11 OS
Lenovo V14 82KAA055IH,Lenovo,46990,2.58,Intel Core i5,8,8,DDR4,512, SSD,Intel UHD Graphics,14,FALSE,DOS OS
Dell Vostro 3520,Dell,36990,2.86,Intel Core i3,4,8,DDR4,512, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
Asus TUF Gaming,Asus,52990,3.33,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
Lenovo IdeaPad 3,Lenovo,48990,3.1,AMD Ryzen 7,16,16,DDR4,512, SSD,AMD Radeon AMD,15.6,FALSE,Windows 11 OS
HP Omen 16,HP,153490,3.16,Intel Core i7,24,16,DDR5,512, SSD,NVIDIA GeForce RTX 4060,16.1,FALSE,Windows 11 OS
Lenovo IdeaPad Gaming,Lenovo,58850,3.13,Intel Core i5,8,8,DDR4,512, SSD,NVIDIA GeForce GTX 1650,15.6,FALSE,Windows 11 OS
Asus Vivobook Pro,Asus,57400,3.26,AMD Ryzen 5,12,16,DDR4,512, SSD,NVIDIA GeForce GTX 2050,15.6,FALSE,Windows 11 OS
HP 15S EQ1550AU,HP,34000,3.05,AMD Ryzen 3,4,8,DDR4,512, SSD,AMD Radeon Graphics,15.6,FALSE,Windows 11 OS
Asus Vivobook Go,Asus,35990,3.03,AMD Ryzen 3,8,8,LPDDR5,512, SSD,AMD Radeon AMD,14,FALSE,Windows 11 OS
Wings Nuvobook S1,Wings,23990,3,Intel Core i3,8,8,LPDDR4,256, SSD,Intel Graphics,15.6,FALSE,Windows 11 OS
Acer Aspire 3,Acer,39990,2.84,Intel Core i3,8,8,DDR4,512, SSD,Intel UHD Graphics,14,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,70190,2.86,Intel Core i5,16,16,LPDDR5,512, SSD,Intel Integrated Iris Xe,16,FALSE,Windows 11 OS
Lenovo IdeaPad 3,Lenovo,36490,2.87,Intel Core i3,4,8,DDR4,512, SSD,Intel Integrated UHD,15.6,FALSE,Windows 11 OS
MSI Thin GF63,MSI,56990,3.5,Intel Core i5,12,16,DDR4,1256,Hard Disk & SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
MSI Thin GF63,MSI,61990,3.55,Intel Core i5,12,16,DDR4,1512,Hard Disk & SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
Ultimus Elite NU14U3INF5,Ultimus,29990,2.95,Intel Core i5,8,8,DDR4,512, SSD,Intel Integrated Iris,14.1,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,67190,2.87,Intel Core i5,12,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,84190,2.83,Intel Core i7,20,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,16,FALSE,Windows 11 OS
Dell Inspiron 3520,Dell,36399,2.87,Intel Core i3,4,8,DDR4,512, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
Dell Inspiron 3530,Dell,47460,2.91,Intel Core i3,6,8,DDR4,1000, SSD,Intel Integrated UHD,15.6,FALSE,Windows 11 OS
Lenovo V15 82KB00RJIH,Lenovo,55990,2.91,Intel Core i5,8,16,DDR4,512, SSD,Intel Integrated Iris Xe,15.6,FALSE,Windows 11 OS
Dell Inspiron 7430,Dell,82990,2.95,Intel Core i5,12,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,14,TRUE,Windows 11 OS
Dell Inspiron 13,Dell,105999,2.92,Intel Core i7,16,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,13.3,FALSE,Windows 11 OS
HP Victus 15,HP,68999,3.22,AMD Ryzen 5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Dell Inspiron 7430,Dell,76990,2.8,Intel Core i5,12,8,LPDDR5,1000, SSD,Intel Iris Xe Graphics,14,TRUE,Windows 11 OS
MSI Katana 17,MSI,134990,3.3,Intel Core i7,16,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,17.3,FALSE,Windows 11 OS
MSI Thin GF63,MSI,90990,3.35,Intel Core i7,16,16,DDR4,1000, SSD,NVIDIA GeForce RTX 4050,15.6,FALSE,Windows 11 OS
HP Victus ,HP,99990,3.21,Intel Core i5,16,16,DDR4,512, SSD,NVIDIA GeForce RTX 4050,15.6,FALSE,Windows 11 OS
MSI Thin GF63,MSI,50990,3.34,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
MSI Thin GF63,MSI,47990,3.19,Intel Core i5,12,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
MSI Pulse 17,MSI,128990,3.13,Intel Core i7,20,8,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,17.3,FALSE,Windows 11 OS
MSI Pulse 17,MSI,183990,3.27,Intel Core i9,20,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,17.3,FALSE,Windows 11 OS
Lenovo Ideapad Slim,Lenovo,35900,2.88,Intel Core i3,4,8,DDR4,512, SSD,Intel Iris Xe Graphics,15.6,FALSE,Windows 11 OS
HP Omen 16,HP,131990,3.18,Intel Core i5,20,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,16.1,FALSE,Windows 11 OS
HP Omen 16,HP,237990,3.59,Intel Core i9,32,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,16.1,FALSE,Windows 11 OS
HP Victus 15,HP,50990,2.92,AMD Ryzen 5,12,8,DDR4,512, SSD,AMD Radeon RX 6500M,15.6,FALSE,Windows 11 OS
Asus Vivobook 15,Asus,37990,2.85,Intel Core i3,8,8,DDR4,512, SSD,Integrated Intel UHD Graphics,15.6,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,56190,3.06,AMD Ryzen 5,12,16,DDR4,512, SSD,AMD Integrated SoC,14,FALSE,Windows 11 OS
Chuwi CoreBook X,Chuwi,32999,3.08,Intel Core i5,8,16,LPDDR4,512, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
HP Envy x360,HP,101990,2.8,Intel Core i7,12,16,LPDDR4X,512, SSD,Intel Integrated Iris Xe,13.3,TRUE,Windows 11 OS
HP Dragonfly G4,HP,231746,2.73,Intel Core i7,12,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,13.5,TRUE,Windows 11 OS
MSI Katana 15,MSI,82890,3.07,Intel Core i7,16,8,DDR5,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,69000,2.86,Intel Core i5,16,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,16,FALSE,Windows 11 OS
Acer Predator 16,Acer,159990,3.28,Intel Core i9,32,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,16,FALSE,Windows 11 OS
Asus Vivobook Pro,Asus,69990,3.22,AMD Ryzen 5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,15.6,FALSE,Windows 11 OS
Asus Vivobook 16X,Asus,77990,3.25,Intel Core i7,16,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,16,FALSE,Windows 11 OS
Dell Inspiron 3520,Dell,35940,2.88,Intel Core i3,4,8,DDR4,512, SSD,Intel UHD Graphics,15.6,FALSE,Windows 11 OS
HP Victus 15,HP,54559,3.07,AMD Ryzen 5,12,16,DDR4,512, SSD,AMD Radeon RX 6500M Graphics,15.6,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,69990,2.86,Intel Core i5,12,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
MSI Prestige 16,MSI,119990,3.31,Intel Core i7,20,16,LPDDR5,1000, SSD,NVIDIA GeForce RTX 2050,16,FALSE,Windows 11 OS
Lenovo LOQ 15IRH8,Lenovo,85990,3.23,Intel Core i5,12,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,15.6,FALSE,Windows 11 OS
Gigabyte Aorus 15,Gigabyte,119990,3.02,Intel Core i5,16,8,DDR5,512, SSD,NVIDIA GeForce RTX 4060,15.6,FALSE,Windows 11 OS
Asus Vivobook 15,Asus,56990,2.91,Intel Core i5,12,16,DDR4,512, SSD,Intel Iris Xe,15.6,FALSE,Windows 11 OS
Lenovo LOQ 15APH8,Lenovo,92990,3.17,AMD Ryzen 7,16,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,15.6,FALSE,Windows 11 OS
MSI Vector GP78HX,MSI,344990,3.83,Intel Core i9,32,32,DDR5,2000, SSD,NVIDIA GeForce RTX 4090,17,FALSE,Windows 11 OS
MSI Vector GP68HX,MSI,284990,3.58,Intel Core i9,32,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4080,16,FALSE,Windows 11 OS
Lenovo LOQ 15IRH8,Lenovo,100190,3.21,Intel Core i7,16,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,15.6,FALSE,Windows 11 OS
HP 240 G8,HP,48981,2.77,Intel Core i3,4,8,DDR4,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
Acer Nitro 5,Acer,65990,3.11,Intel Core i5,12,8,DDR4,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Acer Aspire Lite,Acer,34790,3.04,AMD Ryzen 5,12,8,DDR4,512, SSD,AMD Graphics,15.6,FALSE,Windows 11 OS
Lenovo LOQ 2023,Lenovo,89999,3.05,Intel Core i5,12,8,DDR5,512, SSD,NVIDIA GeForce RTX 4060,15.6,FALSE,Windows 11 OS
Dell Inspiron 5330,Dell,84490,2.83,Intel Core i5,16,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,13.3,FALSE,Windows 11 OS
Lenovo Yoga Book,Lenovo,222990,2.85,Intel Core i7,12,16,PDDR5X,1000, SSD,Intel Iris Xe Integrated Graphics,13.3,TRUE,Windows 11 OS
Dell XPS 15,Dell,257490,3.25,Intel Core i7,20,16,DDR5,1000, SSD,NVIDIA RTX 4050,15.6,TRUE,Windows 11 OS
Dell Inspiron 5330,Dell,80490,2.84,Intel Core i7,16,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,13.3,FALSE,Windows 11 OS
Asus Vivobook 15,Asus,38990,2.85,Intel Core i3,8,8,DDR4,512, SSD,Integrated Intel UHD Graphics,15.6,FALSE,Windows 11 OS
Dell Inspiron 5518,Dell,64799,3.28,Intel Core i5,8,16,DDR4,512, SSD,NVIDIA GeForce MX450,15.6,FALSE,Windows 11 OS
Lenovo Legion Y9000X,Lenovo,148990,3.63,Intel Core i9,20,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,16,FALSE,Windows 11 OS
Acer Nitro 5,Acer,86990,3.23,Intel Core i7,20,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
HP Omen 16,HP,199990,3.27,Intel Core i7,24,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,16.1,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,89889,2.82,Intel Core i7,20,16,LPDDR5,512, SSD,Integrated Intel Iris Xe Graphics,16,FALSE,Windows 11 OS
Dell Alienware X16,Dell,323990,3.58,Intel Core i9,32,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4080,16,FALSE,Windows 11 OS
Dell Alienware X16,Dell,453990,3.82,Intel Core i9,20,32,LPDDR5,2000, SSD,NVIDIA GeForce RTX 4090,16,FALSE,Windows 11 OS
Dell Inspiron 5425,Dell,53990,3.07,AMD Ryzen 7,16,16,DDR4,512, SSD,AMD Radeon Radeon,14,FALSE,Windows 11 OS
Dell Alienware m16,Dell,199290,3.21,AMD Ryzen 7,16,16,DDR5,1000, SSD,NVIDIA GEFORCE RTX 4060,16,FALSE,Windows 11 OS
MSI Modern 15,MSI,34490,2.89,Intel Core i3,8,8,DDR4,512, SSD,Intel Integrated Iris Xe,15.6,FALSE,Windows 11 OS
MSI Prestige 14H,MSI,89990,3.22,Intel Core i5,16,16,LPDDR5,512, SSD,NVIDIA GeForce RTX 2050,14,FALSE,Windows 11 OS
Dell Alienware M18,Dell,450990,4.24,Intel Core i9,32,64,LPDDR5,1000, SSD,NVIDIA GeForce RTX 4090,18,FALSE,Windows 11 OS
HP 15s fy5005TU,HP,40999,2.95,Intel Core i3,8,8,DDR4,1000, SSD,Intel Integrated UHD,15.6,FALSE,Windows 11 OS
Lenovo Yoga 6,Lenovo,74190,3,AMD Ryzen 5,12,16,DDR4,512, SSD,AMD Radeon,13.3,TRUE,Windows 11 OS
Asus Vivobook Pro,Asus,69990,3.22,AMD Ryzen 5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
HP 15s fy5004TU,HP,40300,3,Intel Core i3,8,16,DDR4,512, SSD,Intel Integrated UHD,15.6,FALSE,Windows 11 OS
Asus Vivobook 16X,Asus,85500,3.23,Intel Core i7,16,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,16,FALSE,Windows 11 OS
Lenovo IdeaPad Slim,Lenovo,42990,2.97,AMD Ryzen 5,8,8,LPDDR5,512, SSD,AMD Integrated SoC,15.6,FALSE,Windows 11 OS
Asus Vivobook 16X,Asus,70990,3.26,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,16,FALSE,Windows 11 OS
LG Gram 14,LG,98999,2.8,Intel Core i5,16,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
Dell Alienware m16,Dell,303290,3.78,AMD Ryzen 9,24,32,DDR5,2000, SSD,NVIDIA GEFORCE RTX 4080,16,FALSE,Windows 11 OS
Acer Aspire 5,Acer,54990,3.15,Intel Core i5,12,8,LPDDR5,512, SSD,NVIDIA GeForce RTX2050,15.6,FALSE,Windows 11 OS
Acer Aspire Lite,Acer,49990,2.94,Intel Core i5,8,16,DDR4,512, SSD,Intel Iris Xe Graphics,15.6,FALSE,Windows 11 OS
Asus Vivobook Pro,Asus,76990,3.2,AMD Ryzen 7,16,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Fujitsu UH X,Fujitsu,89990,2.82,Intel Core i7,16,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
HP ZBook Firefly,HP,126494,3.3,Intel Core i5,12,16,DDR5,1000, SSD,NVIDIA RTX NVIDIA T550,16,FALSE,Windows 11 OS
Acer Aspire Lite,Acer,44990,2.8,Intel Core i5,8,8,DDR4,512, SSD,Intel Iris Xe Graphics,15.6,FALSE,Windows 11 OS
HP 15s fq3073TU,HP,30590,2.94,Intel Pentium Silver,4,8,DDR4,512, SSD,Intel Integrated UHD Graphics,15.6,FALSE,Windows 11 OS
HP Chromebook x360,HP,26990,2.6,Intel Celeron ,4,4,DDR4,64, Hard Disk,Intel Integrated UHD 600,14,TRUE,Chrome OS
HP ZBook Firefly,HP,96700,2.81,Intel Core i5,12,16,DDR5,512, SSD,Intel Iris Xᵉ Graphics,14,FALSE,Windows 11 OS
LG gram360 16,LG,152499,2.88,Intel Core i7,16,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,16,TRUE,Windows 11 OS
Lenovo IdeaPad 1,Lenovo,22490,2.95,Intel Celeron ,2,4,DDR4,256, SSD,Intel UHD Graphics 600,11.6,FALSE,Windows 11 OS
HP ZBook Studio,HP,373192,3.57,Intel Core i9,20,32,DDR5,1000, SSD,NVIDIA GeForce RTX 3080 Ti,16,FALSE,Windows 11 OS
HP ZBook Studio,HP,390914,3.57,Intel Core i9,20,32,DDR5,1000, SSD,NVIDIA GeForce RTX 3080 Ti,16,FALSE,Windows 11 OS
LG Gram 14,LG,117899,2.78,Intel Core i7,16,16,LPDDR5,512, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
Acer Nitro 5,Acer,69990,3.27,Intel Core i5,12,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,15.6,FALSE,Windows 11 OS
Dell Inspiron 2023,Dell,70790,2.98,Intel Core i5,12,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,14,FALSE,Windows 11 OS
